election,state_reg,mimu_stregpcode,mimu_stregname,mimu_dspcode,mimu_dsname,mimu_twpcode,mimu_twname,ser_num,mimu_plcode,cons_num,dstot_eligv,dstot_ticketv,dstot_earlyv,dstot_totalv,dstot_pctv,dstot_invv,dstot_lostv,dstot_invlostv,cand_name,cand_party,cand_party_cleaned,party_type,dstot_val_ticketv,dstot_val_earlyv,dstot_val_totalv,cand_pctvalv,lu_name,lu_state,lu_consnm,lu_par,lu_gen,lu_byr,lu_age,lu_occ,lu_occrecode,lu_edu,lu_edurecode,lu_deg,lu_hideg,lu_hidegrecode,lu_nat,lu_rel,lu_wdvill,lu_urbrur,lu_vlnum,lu_fat,lu_fatnat,lu_fatrel,lu_mot,lu_motnat,lu_motrel
Pyithu Hluttaw,Kachin,,,,,,,10,MMR001010,Bhamo,84229,59484,2976,62460,74.15,4539,33,4572,Daw Ei Ei Lwin,National Democratic Force (NDF),National Democratic Force,Major national,633,38,671,0.0116, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,10,MMR001010,Bhamo,84229,59484,2976,62460,74.15,4539,33,4572,Daw Oo Gyi Jal Ra,National Development Party,National Development Party,Major national,1215,50,1265,0.0219, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,10,MMR001010,Bhamo,84229,59484,2976,62460,74.15,4539,33,4572,U Aung Thein,National League for Democracy (NLD),National League for Democracy,Major national,27760,1282,29042,0.5017,U Aung Thein,Kachin State,Bhamo,National League for Democracy (NLD),M,1961,55,Seller,Business Owner,B.A (geog) ,,B.A,Bachelor,Bachelor,Bamar,Buddhist,Pauk Kone Ward,Urban,967,U Kyaw Thaung,Bamar,Buddhist,Daw Aye,Shan,Buddhist
Pyithu Hluttaw,Kachin,,,,,,,11,MMR001012,Momauk,42403,26312,2166,28478,67.16,2147,28,2175,Daw Kai Yaw,Kachin State Democracy Party,Kachin State Democracy Party,Kachin State,1888,62,1950,0.0741, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,11,MMR001012,Momauk,42403,26312,2166,28478,67.16,2147,28,2175,U Kyaw Win,Tai-Leng Nationalities Development Party (T.N.D.P),Tai-Leng Nationalities Development Party,Kachin State,987,36,1023,0.0389, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,11,MMR001012,Momauk,42403,26312,2166,28478,67.16,2147,28,2175,U Kyaw Thiha,Shan Nationalities League for Democracy (SNLD),Shan Nationalities League for Democracy,Shan State,3787,95,3882,0.1476, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,11,MMR001012,Momauk,42403,26312,2166,28478,67.16,2147,28,2175,U Zaw Tun,Shan Nationalities Democratic Party (SNDP),Shan Nationalities Democratic Party,Shan State,3194,87,3281,0.1247, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,11,MMR001012,Momauk,42403,26312,2166,28478,67.16,2147,28,2175,U Naung San Kywei,The Kachin National Congress for Democracy,The Kachin National Congress for Democracy,Kachin State,1819,87,1906,0.0725, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,11,MMR001012,Momauk,42403,26312,2166,28478,67.16,2147,28,2175,U Myint Lwin,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,3598,1281,4879,0.1855, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,11,MMR001012,Momauk,42403,26312,2166,28478,67.16,2147,28,2175,U Win Aung,National League for Democracy (NLD),National League for Democracy,Major national,8317,314,8631,0.3281,U Win Aung,Kachin State,Momauk,National League for Democracy (NLD),M,1974,41,School Teacher,Business Owner,B.Sc (zoology),,B.Sc,Bachelor,Bachelor,Bamar,Buddhist,Zay Kone Ward,Urban,975,U Han Maung,Bamar,Buddhist,Daw Khin Si,Bamar,Buddhist
Pyithu Hluttaw,Kachin,,,,,,,11,MMR001012,Momauk,42403,26312,2166,28478,67.16,2147,28,2175,U Than Nyunt,National Unity Party (NUP),National Unity Party,Major national,687,64,751,0.0286, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,12,MMR001013,Mansi,32340,23798,1016,24814,76.73,2649,11,2660,U Chin Phe Lin,National League for Democracy (NLD),National League for Democracy,Major national,6528,169,6697,0.3023, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,12,MMR001013,Mansi,32340,23798,1016,24814,76.73,2649,11,2660,U San Kay,Shan Nationalities Democratic Party (SNDP),Shan Nationalities Democratic Party,Shan State,2361,27,2388,0.1078, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,12,MMR001013,Mansi,32340,23798,1016,24814,76.73,2649,11,2660,U Sai Zin Min Aye,Shan Nationalities League for Democracy (SNLD),Shan Nationalities League for Democracy,Shan State,4323,9,4332,0.1955, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,12,MMR001013,Mansi,32340,23798,1016,24814,76.73,2649,11,2660,Daw Sai Noo Pan,Kachin Democratic Party,Kachin Democratic Party,Kachin State,218,18,236,0.0107, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,12,MMR001013,Mansi,32340,23798,1016,24814,76.73,2649,11,2660,U Tin Hlaing,National Unity Party (NUP),National Unity Party,Major national,586,15,601,0.0271, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,12,MMR001013,Mansi,32340,23798,1016,24814,76.73,2649,11,2660,U Tun Kyaing,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,5130,220,5350,0.2415, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,12,MMR001013,Mansi,32340,23798,1016,24814,76.73,2649,11,2660,U Naw Tong,Kachin State Democracy Party,Kachin State Democracy Party,Kachin State,1405,29,1434,0.0647, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,12,MMR001013,Mansi,32340,23798,1016,24814,76.73,2649,11,2660,U Moe Hein (or) U Sai Moe Hein,Tai-Leng Nationalities Development Party (T.N.D.P),Tai-Leng Nationalities Development Party,Kachin State,1093,23,1116,0.0504, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,13,MMR001011,Shwegu,54065,38799,3520,42319,78.27,2704,106,2810,U Kyaw Kyaw,United Democratic Party (UDP),United Democratic Party,0,300,6,306,0.0077, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,13,MMR001011,Shwegu,54065,38799,3520,42319,78.27,2704,106,2810,U Sai Sine Lin,Shan Nationalities Democratic Party (SNDP),Shan Nationalities Democratic Party,Shan State,742,69,811,0.0205, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,13,MMR001011,Shwegu,54065,38799,3520,42319,78.27,2704,106,2810,U Zar Ni Min,National League for Democracy (NLD),National League for Democracy,Major national,21302,752,22054,0.5582,U Zar Ni Min,Kachin State,Shwegu,National League for Democracy (NLD),M,1975,40,Trader,Business Owner,B.A (Philosophy-Q)? DIR? DPM,,B.A and Diploma,Bachelor,Bachelor,Bamar,Buddhist,"No. (3) Ward, Shwegu",Urban,89,U Kyin Maung Win,Bamar,Buddhist,Daw Tin Tin Mya,Bamar,Buddhist
Pyithu Hluttaw,Kachin,,,,,,,13,MMR001011,Shwegu,54065,38799,3520,42319,78.27,2704,106,2810,U Zaw Sai,Kachin State Democracy Party,Kachin State Democracy Party,Kachin State,1769,43,1812,0.0459, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,13,MMR001011,Shwegu,54065,38799,3520,42319,78.27,2704,106,2810,U Zaw Min,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,10220,1018,11238,0.2844, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,13,MMR001011,Shwegu,54065,38799,3520,42319,78.27,2704,106,2810,U Zaw Lwin,National Democratic Force (NDF),National Democratic Force,Major national,704,32,736,0.0186, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,13,MMR001011,Shwegu,54065,38799,3520,42319,78.27,2704,106,2810,Daw Hnin Ha,Individual ,(Independent),0,815,96,911,0.0231, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,13,MMR001011,Shwegu,54065,38799,3520,42319,78.27,2704,106,2810,U Thaung Kywei,National Unity Party (NUP),National Unity Party,Major national,1539,102,1641,0.0415, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,14,MMR001014,Puta-O,39936,24649,4350,28999,72.61,3708,355,4063,U Khin Lay Phone Ram,National Unity Party (NUP),National Unity Party,Major national,1203,125,1328,0.0533, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,14,MMR001014,Puta-O,39936,24649,4350,28999,72.61,3708,355,4063,U Jay Far Sal,Lisu National Development Party (L.N.D.P),Lisu National Development Party,Kachin State,2885,240,3125,0.1253, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,14,MMR001014,Puta-O,39936,24649,4350,28999,72.61,3708,355,4063,U Sar Yo No,National Democratic Force (NDF),National Democratic Force,Major national,385,36,421,0.0169, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,14,MMR001014,Puta-O,39936,24649,4350,28999,72.61,3708,355,4063,U Ma Yit Yaw Shu,Kachin Democratic Party,Kachin Democratic Party,Kachin State,4009,459,4468,0.1792, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,14,MMR001014,Puta-O,39936,24649,4350,28999,72.61,3708,355,4063,U Moe Shwe,National League for Democracy (NLD),National League for Democracy,Major national,10823,706,11529,0.4623,U Moe Shwe,Kachin State,Puta-O,National League for Democracy (NLD),M,1969,46,Trader,Business Owner,Marticulation,,Pass B.E.H.S Level,B.E.H.S,High School,Lisu,Christian,Lay Yin Kwin Ward (3),Urban,890,U Ngwar Zar Phu,Lisu,Christian,Daw Ar Char,Kachin,Christian
Pyithu Hluttaw,Kachin,,,,,,,14,MMR001014,Puta-O,39936,24649,4350,28999,72.61,3708,355,4063,U Yaw Di Dwe,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,3312,753,4065,0.163, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,15,MMR001016,Machanbaw,5568,4047,760,4807,86.33,699,0,699,U Ka Yoe La Rein,Kachin Democratic Party,Kachin Democratic Party,Kachin State,355,33,388,0.0944, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,15,MMR001016,Machanbaw,5568,4047,760,4807,86.33,699,0,699,U Kha Ye Sin Wah,Kachin State Democracy Party,Kachin State Democracy Party,Kachin State,431,38,469,0.1142, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,15,MMR001016,Machanbaw,5568,4047,760,4807,86.33,699,0,699,U Nan Mon Gtin,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,1338,97,1435,0.3493, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,15,MMR001016,Machanbaw,5568,4047,760,4807,86.33,699,0,699,U Reti Ye,National League for Democracy (NLD),National League for Democracy,Major national,1163,99,1262,0.3072, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,15,MMR001016,Machanbaw,5568,4047,760,4807,86.33,699,0,699,U Inn Pauk Aung Li,National Democratic Force (NDF),National Democratic Force,Major national,39,5,44,0.0107, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,15,MMR001016,Machanbaw,5568,4047,760,4807,86.33,699,0,699,U Inn Phone San,National Unity Party (NUP),National Unity Party,Major national,371,139,510,0.1241, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,16,MMR001017,Nawngmun,4090,3150,346,3496,85.48,160,0,160,U Khaw Du Dee Tong,National Democratic Force (NDF),National Democratic Force,Major national,106,7,113,0.0339, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,16,MMR001017,Nawngmun,4090,3150,346,3496,85.48,160,0,160,U Gee Phone Sah,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,1676,189,1865,0.5591,U Gee Phone Sah,Kachin State,Nawngmun,Union Solidarity and Development Party (USDP),M,1954,61,Member of Parliament,Politician,Grade 11 ( B) List,,Pass B.E.H.S Level,B.E.H.S,High School,Rawang,Christian,Ward (2),Urban,71,Wunna Kyaw Htin U Ku Shin Phone,Rawang,Christian,Daw Ka Yoe Nan,Rawang,Christian
Pyithu Hluttaw,Kachin,,,,,,,16,MMR001017,Nawngmun,4090,3150,346,3496,85.48,160,0,160,U Tong Shin Tong,National League for Democracy (NLD),National League for Democracy,Major national,1288,70,1358,0.4071, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,17,MMR001015,Sumprabum,1934,1168,173,1341,69.34,72,0,72,U Kwan Gaung Aung Kham,Kachin Democratic Party,Kachin Democratic Party,Kachin State,101,33,134,0.1056, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,17,MMR001015,Sumprabum,1934,1168,173,1341,69.34,72,0,72,U Khamine Mone Twan (or) Du Wah Kha Mine Tan,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,317,32,349,0.275, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,17,MMR001015,Sumprabum,1934,1168,173,1341,69.34,72,0,72,U Bren Sai,The Kachin National Congress for Democracy,The Kachin National Congress for Democracy,Kachin State,23,8,31,0.0244, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,17,MMR001015,Sumprabum,1934,1168,173,1341,69.34,72,0,72,U Bawm Mai,Kachin State Democracy Party,Kachin State Democracy Party,Kachin State,295,25,320,0.2522, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,17,MMR001015,Sumprabum,1934,1168,173,1341,69.34,72,0,72,U Lone Jone San Mai,National League for Democracy (NLD),National League for Democracy,Major national,372,63,435,0.3428,U Lone Jone San Mai,Kachin State,Sumprabum,National League for Democracy (NLD),M,1954,61,Trader,Business Owner,Third Year Law Pass (University of Distance Education),,University Level,Some University,Some University,Kachin,Christian,"Yan Gyi Aung Ward, Myitkyina Town",Urban,136,U Lone Jone Zaw Day Ban,Kachin,Christian,Daw Htein Nan Jar Mai,Kachin,Christian
Pyithu Hluttaw,Kachin,,,,,,,18,MMR001018,Khaunglanhpu,7574,5305,727,6032,79.64,342,18,360,U Chan Sin Zi (or) Jor Ram,National League for Democracy (NLD),National League for Democracy,Major national,1237,102,1339,0.2361, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,18,MMR001018,Khaunglanhpu,7574,5305,727,6032,79.64,342,18,360,U Jay Zee Ye,National Unity Party (NUP),National Unity Party,Major national,258,8,266,0.0469, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,18,MMR001018,Khaunglanhpu,7574,5305,727,6032,79.64,342,18,360,U See Kham Ram,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,1654,245,1899,0.3348, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,18,MMR001018,Khaunglanhpu,7574,5305,727,6032,79.64,342,18,360,U Ma Lay Phon,The Kachin National Congress for Democracy,The Kachin National Congress for Democracy,Kachin State,187,8,195,0.0344, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kachin,,,,,,,18,MMR001018,Khaunglanhpu,7574,5305,727,6032,79.64,342,18,360,U Arr Moe Si,Lisu National Development Party (L.N.D.P),Lisu National Development Party,Kachin State,1789,184,1973,0.3478,U Arr Moe Si,Kachin State,Khaunglanhpu,Lisu National Development Party (L.N.D.P),M,1975,40,Farmer,Business Owner,Second Year (ECO),,University Level,Some University,Some University,Lisu,Christian,"Lel Kone Ward, Myitkyina Town",Urban,960,U Ar Si Yaw,Lisu,Christian,Daw Ngwar Zarnar,Lisu,Christian
Pyithu Hluttaw,Kayah,,,,,,,19,MMR002001,Loikaw,84172,58085,4473,62558,74.32,4358,90,4448,Dr. Khin Si Thu,National League for Democracy (NLD),National League for Democracy,Major national,31932,1412,33344,0.5738,Dr. Khin Si Thu,Kayah State,Loikaw,National League for Democracy (NLD),F,1947,68,Doctor,Business Owner,M.B.B.S (Rgn)? D.Obst(Rgn)? ,,M.B.B.S and Diploma,M.B.B.S,Bachelor,Kayah,Buddhist,Min Su Ward,Urban,533,U Saw Thein,Kayah,Buddhist,Daw Hla Sein,Shan,Buddhist
Pyithu Hluttaw,Kayah,,,,,,,19,MMR002001,Loikaw,84172,58085,4473,62558,74.32,4358,90,4448,U Khin Maung Nyo,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,13486,2257,15743,0.2709, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kayah,,,,,,,19,MMR002001,Loikaw,84172,58085,4473,62558,74.32,4358,90,4448,U Steven (or) Tun Tun,Kayah Unity Democracy Party (KUDP),Kayah Unity Democracy Party,Mon/Tanintharyi/Kayah State,1733,107,1840,0.0317, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kayah,,,,,,,19,MMR002001,Loikaw,84172,58085,4473,62558,74.32,4358,90,4448,U Saw Poe Lay,All National's Democracy (A.N.D) Party Kayah State,All Nationals' Democracy Party Kayah State,Mon/Tanintharyi/Kayah State,1125,71,1196,0.0206, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kayah,,,,,,,19,MMR002001,Loikaw,84172,58085,4473,62558,74.32,4358,90,4448,U Tin Ko Ko,National Development Party,National Development Party,Major national,1094,60,1154,0.0199, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kayah,,,,,,,19,MMR002001,Loikaw,84172,58085,4473,62558,74.32,4358,90,4448,U Tun Aye Han,Individual,(Independent),0,452,43,495,0.0085, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kayah,,,,,,,19,MMR002001,Loikaw,84172,58085,4473,62558,74.32,4358,90,4448,U R Pharay Doe,Kayan National Party,Kayan National Party,Mon/Tanintharyi/Kayah State,1237,109,1346,0.0232, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kayah,,,,,,,19,MMR002001,Loikaw,84172,58085,4473,62558,74.32,4358,90,4448,U Aite Win,Shan Nationalities League for Democracy (SNLD),Shan Nationalities League for Democracy,Shan State,699,46,745,0.0128, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kayah,,,,,,,19,MMR002001,Loikaw,84172,58085,4473,62558,74.32,4358,90,4448,U Aung Thein,National Unity Party (NUP),National Unity Party,Major national,2043,204,2247,0.0387, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kayah,,,,,,,20,MMR002002,Demoso,49247,36141,1668,37809,76.77,3415,81,3496,U Chit Maung (or) Sai Lone,Shan Nationalities League for Democracy (SNLD),Shan Nationalities League for Democracy,Shan State,440,25,465,0.0136, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kayah,,,,,,,20,MMR002002,Demoso,49247,36141,1668,37809,76.77,3415,81,3496,U Saw Baw Nay Htoo,National Development Party,National Development Party,Major national,1412,42,1454,0.0424, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kayah,,,,,,,20,MMR002002,Demoso,49247,36141,1668,37809,76.77,3415,81,3496,U Sai Myurel Ni,All National's Democracy (A.N.D) Party Kayah State,All Nationals' Democracy Party Kayah State,Mon/Tanintharyi/Kayah State,1791,66,1857,0.0541, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kayah,,,,,,,20,MMR002002,Demoso,49247,36141,1668,37809,76.77,3415,81,3496,U Paul Sai,National League for Democracy (NLD),National League for Democracy,Major national,19043,588,19631,0.5721,U Paul Sai,Kayah State,Demoso,National League for Democracy (NLD),M,1953,62,Retire (Education Department),Retired (Gov),Grade 11 (B) List,,Pass B.E.H.S Level,B.E.H.S,High School,Kayan,Christian RCM,"Daw Ngan Khar (2), Demoso Town",Urban,381,U Kalay,Kayan,Christian,Daw Mu Htaw,Kayan,Christian
Pyithu Hluttaw,Kayah,,,,,,,20,MMR002002,Demoso,49247,36141,1668,37809,76.77,3415,81,3496,U Frensics,Kayah Unity Democracy Party (KUDP),Kayah Unity Democracy Party,Mon/Tanintharyi/Kayah State,1002,66,1068,0.0311, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kayah,,,,,,,20,MMR002002,Demoso,49247,36141,1668,37809,76.77,3415,81,3496,U Boe Reh,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,5768,755,6523,0.1901, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kayah,,,,,,,20,MMR002002,Demoso,49247,36141,1668,37809,76.77,3415,81,3496,Daw L Mar,Kayan National Party,Kayan National Party,Mon/Tanintharyi/Kayah State,3189,126,3315,0.0966, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kayah,,,,,,,21,MMR002003,Hpruso,17386,11836,1251,13087,75.27,1726,27,1753,U Kyar Reh,National Development Party,National Development Party,Major national,400,36,436,0.0385, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kayah,,,,,,,21,MMR002003,Hpruso,17386,11836,1251,13087,75.27,1726,27,1753,U Saw Yaw Bay,National Unity Party (NUP),National Unity Party,Major national,359,39,398,0.0351, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kayah,,,,,,,21,MMR002003,Hpruso,17386,11836,1251,13087,75.27,1726,27,1753,U Pe' Du,National League for Democracy (NLD),National League for Democracy,Major national,5967,396,6363,0.5614,U Pe' Du,Kayah State,Hpruso,National League for Democracy (NLD),M,1953,62,Farmer,Business Owner,Institute of Development Administration (I.D.A),,I.D.A,Bachelor,Bachelor,Kayah,Christian,Htee Ku So Ward,Urban,277,U Phae Boo,Kayah,Christian,Daw Pan Lu,Kayah,Christian
Pyithu Hluttaw,Kayah,,,,,,,21,MMR002003,Hpruso,17386,11836,1251,13087,75.27,1726,27,1753,U Thel Rel,All National's Democracy (A.N.D) Party Kayah State,All Nationals' Democracy Party Kayah State,Mon/Tanintharyi/Kayah State,1654,122,1776,0.1567, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kayah,,,,,,,21,MMR002003,Hpruso,17386,11836,1251,13087,75.27,1726,27,1753,U Oo Reh (or) Oo Reh,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,1782,579,2361,0.2083, , , , , , , ,,, ,, , , , , , , , , , , , , , 
Pyithu Hluttaw,Kayah,,,,,,,22,MMR002004,Shadaw,4256,2943,267,3210,75.42,414,5,419,U Soe Hlaing,Kayah Unity Democracy Party (KUDP),Kayah Unity Democracy Party,Mon/Tanintharyi/Kayah State,173,18,191,0.0684, , , , , , , ,,, ,, , , , , , , , , , , , , , 
